repo_id,timestamp,repo_name,stars,forks,commits,commits_cumul,developers,active_developers,downloads
14306,2017-12-01,GitHub/rust-num/num-integer,0,0,2,685,80,1,1712783
14306,2018-01-01,GitHub/rust-num/num-integer,1,1,11,696,82,3,1818932
14306,2018-02-01,GitHub/rust-num/num-integer,2,1,0,696,82,0,1941065
14306,2018-03-01,GitHub/rust-num/num-integer,4,1,5,701,82,1,2082539
14306,2018-04-01,GitHub/rust-num/num-integer,6,1,0,701,82,0,2223822
14306,2018-05-01,GitHub/rust-num/num-integer,7,1,0,701,82,0,2373555
14306,2018-06-01,GitHub/rust-num/num-integer,8,2,8,709,82,1,2556555
14306,2018-07-01,GitHub/rust-num/num-integer,9,2,3,712,82,1,2732505
14306,2018-08-01,GitHub/rust-num/num-integer,10,3,0,712,82,0,2915524
14306,2018-09-01,GitHub/rust-num/num-integer,10,4,0,712,82,0,3100579
14306,2018-10-01,GitHub/rust-num/num-integer,10,5,1,713,83,1,3287341
14306,2018-11-01,GitHub/rust-num/num-integer,14,7,3,716,84,2,3499991
14306,2018-12-01,GitHub/rust-num/num-integer,21,8,0,716,84,0,3719397
14306,2019-01-01,GitHub/rust-num/num-integer,27,9,8,724,85,1,3945425
14306,2019-02-01,GitHub/rust-num/num-integer,31,10,1,725,85,1,4213708
14306,2019-03-01,GitHub/rust-num/num-integer,32,10,2,727,85,1,4484545
14306,2019-04-01,GitHub/rust-num/num-integer,32,10,5,732,85,2,4790270
14306,2019-05-01,GitHub/rust-num/num-integer,35,10,8,740,85,2,5100721
14306,2019-06-01,GitHub/rust-num/num-integer,36,10,4,744,85,1,5484193
14306,2019-07-01,GitHub/rust-num/num-integer,42,12,0,744,85,0,5897967
14306,2019-08-01,GitHub/rust-num/num-integer,44,12,0,744,85,0,6310822
14306,2019-09-01,GitHub/rust-num/num-integer,44,12,0,744,85,0,6756517
14306,2019-10-01,GitHub/rust-num/num-integer,45,12,0,744,85,0,7225413
14306,2019-11-01,GitHub/rust-num/num-integer,45,12,0,744,85,0,7804304
14306,2019-12-01,GitHub/rust-num/num-integer,45,13,2,746,86,2,8385650
14306,2020-01-01,GitHub/rust-num/num-integer,46,13,0,746,86,0,8999249
14306,2020-02-01,GitHub/rust-num/num-integer,52,13,6,752,87,2,9814950
14306,2020-03-01,GitHub/rust-num/num-integer,55,13,3,755,87,1,10574740
14306,2020-04-01,GitHub/rust-num/num-integer,59,13,1,756,87,1,11424004
14306,2020-05-01,GitHub/rust-num/num-integer,60,13,2,758,87,1,12297077
14306,2020-06-01,GitHub/rust-num/num-integer,63,13,0,758,87,0,13240306
14306,2020-07-01,GitHub/rust-num/num-integer,64,13,1,759,87,1,14329573
14306,2020-08-01,GitHub/rust-num/num-integer,66,13,0,759,87,0,15402254
14306,2020-09-01,GitHub/rust-num/num-integer,67,13,3,762,87,1,16486136
14306,2020-10-01,GitHub/rust-num/num-integer,67,13,0,762,87,0,17569090
14306,2020-11-01,GitHub/rust-num/num-integer,68,13,1,763,87,1,18816547
14306,2020-12-01,GitHub/rust-num/num-integer,71,13,0,763,87,0,20086041
14306,2021-01-01,GitHub/rust-num/num-integer,73,14,0,763,87,0,21282436
14306,2021-02-01,GitHub/rust-num/num-integer,77,15,0,763,87,0,22629786
14306,2021-03-01,GitHub/rust-num/num-integer,79,18,0,763,87,0,24063657
14306,2021-04-01,GitHub/rust-num/num-integer,80,18,0,763,87,0,25756606
14306,2021-05-01,GitHub/rust-num/num-integer,85,20,0,763,87,0,27426259
14306,2021-06-01,GitHub/rust-num/num-integer,91,20,0,763,87,0,29078027
14306,2021-07-01,GitHub/rust-num/num-integer,92,20,0,763,87,0,30784907
14306,2021-08-01,GitHub/rust-num/num-integer,92,20,0,763,87,0,32572389
14306,2021-09-01,GitHub/rust-num/num-integer,92,20,0,763,87,0,34605813
14306,2021-10-01,GitHub/rust-num/num-integer,95,21,2,765,87,1,36780402
14306,2021-11-01,GitHub/rust-num/num-integer,96,21,0,765,87,0,39328284
14306,2021-12-01,GitHub/rust-num/num-integer,101,21,0,765,87,0,41737436
14306,2022-01-01,GitHub/rust-num/num-integer,103,22,0,765,87,0,44075788
14306,2022-02-01,GitHub/rust-num/num-integer,105,24,1,766,88,1,46744397
14306,2022-03-01,GitHub/rust-num/num-integer,113,25,1,767,89,1,49118852
14306,2022-04-01,GitHub/rust-num/num-integer,119,26,2,769,90,2,51962808
14306,2022-05-01,GitHub/rust-num/num-integer,123,26,3,772,90,1,54744482
14306,2022-06-01,GitHub/rust-num/num-integer,127,26,0,772,90,0,58005438
14306,2022-07-01,GitHub/rust-num/num-integer,131,26,0,772,90,0,61257981
14306,2022-08-01,GitHub/rust-num/num-integer,134,26,12,784,90,1,64632844
14306,2022-09-01,GitHub/rust-num/num-integer,134,26,0,784,90,0,68497131
14306,2022-10-01,GitHub/rust-num/num-integer,135,26,0,784,90,0,69217933
16183,2015-01-01,GitHub/rust-lang/cc-rs,7,10,21,39,12,11,0
16183,2015-02-01,GitHub/rust-lang/cc-rs,10,10,11,50,12,2,2
16183,2015-03-01,GitHub/rust-lang/cc-rs,12,11,8,58,12,2,4
16183,2015-04-01,GitHub/rust-lang/cc-rs,15,14,16,74,14,3,8
16183,2015-05-01,GitHub/rust-lang/cc-rs,18,16,9,83,15,2,12
16183,2015-06-01,GitHub/rust-lang/cc-rs,20,18,3,86,16,2,44
16183,2015-07-01,GitHub/rust-lang/cc-rs,23,20,11,97,16,2,80
16183,2015-08-01,GitHub/rust-lang/cc-rs,24,20,27,124,17,2,124
16183,2015-09-01,GitHub/rust-lang/cc-rs,25,21,5,129,18,2,168
16183,2015-10-01,GitHub/rust-lang/cc-rs,29,23,26,155,21,4,223
16183,2015-11-01,GitHub/rust-lang/cc-rs,33,25,14,169,22,2,253
16183,2015-12-01,GitHub/rust-lang/cc-rs,34,26,2,171,22,1,283
16183,2016-01-01,GitHub/rust-lang/cc-rs,36,28,6,177,24,3,302
16183,2016-02-01,GitHub/rust-lang/cc-rs,41,28,3,180,24,1,338
16183,2016-03-01,GitHub/rust-lang/cc-rs,45,30,19,199,28,5,364
16183,2016-04-01,GitHub/rust-lang/cc-rs,50,31,5,204,28,1,409
16183,2016-05-01,GitHub/rust-lang/cc-rs,57,34,10,214,29,2,446
16183,2016-06-01,GitHub/rust-lang/cc-rs,58,34,0,214,29,0,477
16183,2016-07-01,GitHub/rust-lang/cc-rs,61,34,0,214,29,0,537
16183,2016-08-01,GitHub/rust-lang/cc-rs,64,35,14,228,30,2,611
16183,2016-09-01,GitHub/rust-lang/cc-rs,71,38,28,256,34,5,645
16183,2016-10-01,GitHub/rust-lang/cc-rs,78,41,6,262,37,4,664
16183,2016-11-01,GitHub/rust-lang/cc-rs,88,42,13,275,37,2,702
16183,2016-12-01,GitHub/rust-lang/cc-rs,99,46,9,284,39,3,749
16183,2017-01-01,GitHub/rust-lang/cc-rs,103,49,17,301,41,5,768
16183,2017-02-01,GitHub/rust-lang/cc-rs,109,51,13,314,45,6,806
16183,2017-03-01,GitHub/rust-lang/cc-rs,112,54,10,324,47,3,849
16183,2017-04-01,GitHub/rust-lang/cc-rs,120,57,7,331,48,2,901
16183,2017-05-01,GitHub/rust-lang/cc-rs,127,62,18,349,54,8,917
16183,2017-06-01,GitHub/rust-lang/cc-rs,136,66,19,368,56,4,946
16183,2017-07-01,GitHub/rust-lang/cc-rs,140,69,13,381,59,5,969
16183,2017-08-01,GitHub/rust-lang/cc-rs,151,78,50,431,68,10,983
16183,2017-09-01,GitHub/rust-lang/cc-rs,155,81,40,471,71,7,996
16183,2017-10-01,GitHub/rust-lang/cc-rs,166,82,18,489,73,4,26905
16183,2017-11-01,GitHub/rust-lang/cc-rs,180,88,29,518,81,9,149236
16183,2017-12-01,GitHub/rust-lang/cc-rs,189,89,6,524,82,4,269386
16183,2018-01-01,GitHub/rust-lang/cc-rs,204,90,11,535,84,5,381754
16183,2018-02-01,GitHub/rust-lang/cc-rs,215,93,11,546,86,5,529761
16183,2018-03-01,GitHub/rust-lang/cc-rs,223,93,10,556,87,5,662904
16183,2018-04-01,GitHub/rust-lang/cc-rs,232,96,25,581,91,6,853363
16183,2018-05-01,GitHub/rust-lang/cc-rs,253,98,20,601,93,4,1040776
16183,2018-06-01,GitHub/rust-lang/cc-rs,262,101,8,609,95,3,1275375
16183,2018-07-01,GitHub/rust-lang/cc-rs,273,102,6,615,96,3,1486227
16183,2018-08-01,GitHub/rust-lang/cc-rs,285,103,2,617,96,1,1728554
16183,2018-09-01,GitHub/rust-lang/cc-rs,294,109,30,647,102,9,1985242
16183,2018-10-01,GitHub/rust-lang/cc-rs,302,110,11,658,104,4,2266957
16183,2018-11-01,GitHub/rust-lang/cc-rs,307,112,4,662,105,3,2560593
16183,2018-12-01,GitHub/rust-lang/cc-rs,318,114,1,663,105,1,2847199
16183,2019-01-01,GitHub/rust-lang/cc-rs,337,117,16,679,109,5,3183903
16183,2019-02-01,GitHub/rust-lang/cc-rs,349,118,7,686,110,3,3566026
16183,2019-03-01,GitHub/rust-lang/cc-rs,363,120,6,692,111,2,3977229
16183,2019-04-01,GitHub/rust-lang/cc-rs,385,124,16,708,114,4,4479757
16183,2019-05-01,GitHub/rust-lang/cc-rs,400,130,26,734,119,6,4999395
16183,2019-06-01,GitHub/rust-lang/cc-rs,414,133,7,741,121,3,5574471
16183,2019-07-01,GitHub/rust-lang/cc-rs,421,136,25,766,125,6,6086444
16183,2019-08-01,GitHub/rust-lang/cc-rs,437,139,7,773,125,2,6637981
16183,2019-09-01,GitHub/rust-lang/cc-rs,451,144,17,790,129,6,7295145
16183,2019-10-01,GitHub/rust-lang/cc-rs,468,150,16,806,130,2,8034713
16183,2019-11-01,GitHub/rust-lang/cc-rs,487,152,5,811,132,3,8866960
16183,2019-12-01,GitHub/rust-lang/cc-rs,501,158,2,813,134,2,9780511
16183,2020-01-01,GitHub/rust-lang/cc-rs,526,160,3,816,135,2,10692968
16183,2020-02-01,GitHub/rust-lang/cc-rs,539,164,9,825,139,6,11748373
16183,2020-03-01,GitHub/rust-lang/cc-rs,548,165,2,827,141,2,12566489
16183,2020-04-01,GitHub/rust-lang/cc-rs,566,168,3,830,143,2,13409651
16183,2020-05-01,GitHub/rust-lang/cc-rs,583,173,6,836,146,4,14332925
16183,2020-06-01,GitHub/rust-lang/cc-rs,598,182,6,842,150,5,15501459
16183,2020-07-01,GitHub/rust-lang/cc-rs,609,191,10,852,157,8,16614394
16183,2020-08-01,GitHub/rust-lang/cc-rs,618,197,8,860,162,7,17934145
16183,2020-09-01,GitHub/rust-lang/cc-rs,631,200,6,866,164,6,19254924
16183,2020-10-01,GitHub/rust-lang/cc-rs,648,203,2,868,164,2,20577943
16183,2020-11-01,GitHub/rust-lang/cc-rs,664,207,3,871,165,3,22114788
16183,2020-12-01,GitHub/rust-lang/cc-rs,682,213,11,882,170,6,23687582
16183,2021-01-01,GitHub/rust-lang/cc-rs,696,213,2,884,170,2,25216379
16183,2021-02-01,GitHub/rust-lang/cc-rs,706,220,5,889,173,4,26842168
16183,2021-03-01,GitHub/rust-lang/cc-rs,720,224,5,894,176,5,28543252
16183,2021-04-01,GitHub/rust-lang/cc-rs,735,227,2,896,178,2,30609130
16183,2021-05-01,GitHub/rust-lang/cc-rs,756,229,0,896,178,0,32549423
16183,2021-06-01,GitHub/rust-lang/cc-rs,784,232,4,900,180,4,34572286
16183,2021-07-01,GitHub/rust-lang/cc-rs,805,235,5,905,182,4,36755247
16183,2021-08-01,GitHub/rust-lang/cc-rs,825,236,2,907,183,2,39010370
16183,2021-09-01,GitHub/rust-lang/cc-rs,842,240,4,911,184,4,41621913
16183,2021-10-01,GitHub/rust-lang/cc-rs,857,241,2,913,186,2,44474353
16183,2021-11-01,GitHub/rust-lang/cc-rs,870,243,4,917,187,3,47578419
16183,2021-12-01,GitHub/rust-lang/cc-rs,895,251,6,923,190,5,50592026
16183,2022-01-01,GitHub/rust-lang/cc-rs,914,254,4,927,193,4,53500674
16183,2022-02-01,GitHub/rust-lang/cc-rs,943,259,2,929,195,2,60164718
16183,2022-03-01,GitHub/rust-lang/cc-rs,959,262,7,936,195,3,63224044
16183,2022-04-01,GitHub/rust-lang/cc-rs,998,266,7,943,195,1,66875915
16183,2022-05-01,GitHub/rust-lang/cc-rs,1044,271,2,945,195,1,70421329
16183,2022-06-01,GitHub/rust-lang/cc-rs,1074,276,2,947,196,1,74118025
16183,2022-07-01,GitHub/rust-lang/cc-rs,1107,278,0,947,196,0,77907935
16183,2022-08-01,GitHub/rust-lang/cc-rs,1137,284,4,951,197,3,81829803
16183,2022-09-01,GitHub/rust-lang/cc-rs,1162,290,0,951,197,0,86287515
16183,2022-10-01,GitHub/rust-lang/cc-rs,1167,290,0,951,197,0,87083947
16259,2016-05-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,43241
16259,2016-06-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,107895
16259,2016-07-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,197846
16259,2016-08-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,305231
16259,2016-09-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,395097
16259,2016-10-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,468234
16259,2016-11-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,583480
16259,2016-12-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,691076
16259,2017-01-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,757712
16259,2017-02-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,886576
16259,2017-03-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,1004869
16259,2017-04-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,1190078
16259,2017-05-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,1310537
16259,2017-06-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,1461365
16259,2017-07-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,1628800
16259,2017-08-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,1801729
16259,2017-09-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,1971065
16259,2017-10-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,2119237
16259,2017-11-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,2315945
16259,2017-12-01,GitHub/rust-num/num-traits,0,0,0,0,0,0,2486459
16259,2018-01-01,GitHub/rust-num/num-traits,5,2,4,4,2,2,2664106
16259,2018-02-01,GitHub/rust-num/num-traits,6,6,13,17,6,6,2859158
16259,2018-03-01,GitHub/rust-num/num-traits,11,7,42,59,8,4,3146419
16259,2018-04-01,GitHub/rust-num/num-traits,19,10,16,75,10,3,3468470
16259,2018-05-01,GitHub/rust-num/num-traits,24,13,24,99,12,4,3772376
16259,2018-06-01,GitHub/rust-num/num-traits,28,15,18,117,13,2,4111879
16259,2018-07-01,GitHub/rust-num/num-traits,34,16,6,123,13,1,4427860
16259,2018-08-01,GitHub/rust-num/num-traits,42,16,2,125,14,2,4752949
16259,2018-09-01,GitHub/rust-num/num-traits,44,17,1,126,14,1,5057690
16259,2018-10-01,GitHub/rust-num/num-traits,56,19,2,128,15,2,5380167
16259,2018-11-01,GitHub/rust-num/num-traits,56,21,2,130,17,2,5720769
16259,2018-12-01,GitHub/rust-num/num-traits,63,22,0,130,17,0,6080632
16259,2019-01-01,GitHub/rust-num/num-traits,64,24,0,130,17,0,6444417
16259,2019-02-01,GitHub/rust-num/num-traits,70,24,0,130,17,0,6872423
16259,2019-03-01,GitHub/rust-num/num-traits,77,26,0,130,17,0,7304542
16259,2019-04-01,GitHub/rust-num/num-traits,83,29,9,139,19,3,7783453
16259,2019-05-01,GitHub/rust-num/num-traits,87,29,2,141,19,1,8295322
16259,2019-06-01,GitHub/rust-num/num-traits,91,30,4,145,19,1,8920684
16259,2019-07-01,GitHub/rust-num/num-traits,94,32,0,145,19,0,9561320
16259,2019-08-01,GitHub/rust-num/num-traits,96,33,2,147,20,1,10219794
16259,2019-09-01,GitHub/rust-num/num-traits,102,34,8,155,21,3,10925839
16259,2019-10-01,GitHub/rust-num/num-traits,110,36,25,180,23,5,11652435
16259,2019-11-01,GitHub/rust-num/num-traits,117,36,3,183,24,1,12522961
16259,2019-12-01,GitHub/rust-num/num-traits,126,41,8,191,27,4,13501820
16259,2020-01-01,GitHub/rust-num/num-traits,131,43,1,192,27,1,14481361
16259,2020-02-01,GitHub/rust-num/num-traits,136,43,2,194,27,1,15673378
16259,2020-03-01,GitHub/rust-num/num-traits,146,44,3,197,28,2,16720396
16259,2020-04-01,GitHub/rust-num/num-traits,152,44,2,199,28,1,17870811
16259,2020-05-01,GitHub/rust-num/num-traits,161,46,6,205,29,2,19034510
16259,2020-06-01,GitHub/rust-num/num-traits,166,46,1,206,29,1,20296528
16259,2020-07-01,GitHub/rust-num/num-traits,174,47,4,210,30,2,21726128
16259,2020-08-01,GitHub/rust-num/num-traits,183,50,4,214,32,3,23116002
16259,2020-09-01,GitHub/rust-num/num-traits,200,51,3,217,32,2,24505739
16259,2020-10-01,GitHub/rust-num/num-traits,206,53,0,217,32,0,25897152
16259,2020-11-01,GitHub/rust-num/num-traits,215,55,6,223,32,2,27492136
16259,2020-12-01,GitHub/rust-num/num-traits,225,56,1,224,32,1,29091395
16259,2021-01-01,GitHub/rust-num/num-traits,230,56,0,224,32,0,30623664
16259,2021-02-01,GitHub/rust-num/num-traits,241,58,0,224,32,0,32341216
16259,2021-03-01,GitHub/rust-num/num-traits,262,60,3,227,34,2,34166055
16259,2021-04-01,GitHub/rust-num/num-traits,277,65,3,230,35,3,36319759
16259,2021-05-01,GitHub/rust-num/num-traits,291,66,3,233,35,3,38435007
16259,2021-06-01,GitHub/rust-num/num-traits,297,66,0,233,35,0,40509877
16259,2021-07-01,GitHub/rust-num/num-traits,306,68,3,236,36,2,42665893
16259,2021-08-01,GitHub/rust-num/num-traits,322,68,0,236,36,0,44913219
16259,2021-09-01,GitHub/rust-num/num-traits,322,68,0,236,36,0,47502650
16259,2021-10-01,GitHub/rust-num/num-traits,326,70,0,236,36,0,50190232
16259,2021-11-01,GitHub/rust-num/num-traits,334,72,0,236,36,0,53280536
16259,2021-12-01,GitHub/rust-num/num-traits,344,72,0,236,36,0,56206978
16259,2022-01-01,GitHub/rust-num/num-traits,353,73,0,236,36,0,59032633
16259,2022-02-01,GitHub/rust-num/num-traits,361,75,1,237,37,1,64126717
16259,2022-03-01,GitHub/rust-num/num-traits,365,75,0,237,37,0,67195547
16259,2022-04-01,GitHub/rust-num/num-traits,375,76,0,237,37,0,70779435
16259,2022-05-01,GitHub/rust-num/num-traits,385,77,24,261,40,4,74212979
16259,2022-06-01,GitHub/rust-num/num-traits,400,77,1,262,40,1,78163920
16259,2022-07-01,GitHub/rust-num/num-traits,407,79,0,262,40,0,82146027
16259,2022-08-01,GitHub/rust-num/num-traits,420,80,19,281,40,1,86253176
16259,2022-09-01,GitHub/rust-num/num-traits,429,82,0,281,40,0,90873472
16259,2022-10-01,GitHub/rust-num/num-traits,431,82,0,281,40,0,91721293
16492,2015-02-01,GitHub/tokio-rs/bytes,1,0,1,1,1,1,0
16492,2015-03-01,GitHub/tokio-rs/bytes,12,2,19,20,3,3,224
16492,2015-04-01,GitHub/tokio-rs/bytes,15,4,16,36,4,3,623
16492,2015-05-01,GitHub/tokio-rs/bytes,18,6,18,54,6,4,1326
16492,2015-06-01,GitHub/tokio-rs/bytes,18,6,6,60,6,2,2351
16492,2015-07-01,GitHub/tokio-rs/bytes,19,7,1,61,7,1,3256
16492,2015-08-01,GitHub/tokio-rs/bytes,26,9,7,68,10,4,5331
16492,2015-09-01,GitHub/tokio-rs/bytes,29,11,2,70,11,2,6980
16492,2015-10-01,GitHub/tokio-rs/bytes,34,12,7,77,12,3,9264
16492,2015-11-01,GitHub/tokio-rs/bytes,34,13,0,77,12,0,10914
16492,2015-12-01,GitHub/tokio-rs/bytes,35,13,0,77,12,0,12805
16492,2016-01-01,GitHub/tokio-rs/bytes,37,13,2,79,12,1,16866
16492,2016-02-01,GitHub/tokio-rs/bytes,39,13,0,79,12,0,22856
16492,2016-03-01,GitHub/tokio-rs/bytes,41,14,0,79,12,0,31520
16492,2016-04-01,GitHub/tokio-rs/bytes,41,14,0,79,12,0,46344
16492,2016-05-01,GitHub/tokio-rs/bytes,41,14,0,79,12,0,65043
16492,2016-06-01,GitHub/tokio-rs/bytes,43,15,0,79,12,0,77389
16492,2016-07-01,GitHub/tokio-rs/bytes,44,16,2,81,12,1,91520
16492,2016-08-01,GitHub/tokio-rs/bytes,44,16,7,88,12,1,109219
16492,2016-09-01,GitHub/tokio-rs/bytes,46,16,9,97,12,1,123996
16492,2016-10-01,GitHub/tokio-rs/bytes,51,18,13,110,14,3,136628
16492,2016-11-01,GitHub/tokio-rs/bytes,53,18,8,118,14,1,151987
16492,2016-12-01,GitHub/tokio-rs/bytes,54,18,7,125,15,2,169126
16492,2017-01-01,GitHub/tokio-rs/bytes,56,18,0,125,15,0,179549
16492,2017-02-01,GitHub/tokio-rs/bytes,57,18,2,127,15,1,198807
16492,2017-03-01,GitHub/tokio-rs/bytes,58,19,23,150,16,2,211974
16492,2017-04-01,GitHub/tokio-rs/bytes,77,21,32,182,18,4,235681
16492,2017-05-01,GitHub/tokio-rs/bytes,83,22,7,189,22,6,262550
16492,2017-06-01,GitHub/tokio-rs/bytes,93,23,13,202,24,6,294179
16492,2017-07-01,GitHub/tokio-rs/bytes,95,26,3,205,25,3,333337
16492,2017-08-01,GitHub/tokio-rs/bytes,111,31,5,210,28,4,375099
16492,2017-09-01,GitHub/tokio-rs/bytes,118,31,5,215,29,5,422711
16492,2017-10-01,GitHub/tokio-rs/bytes,122,31,0,215,29,0,468638
16492,2017-11-01,GitHub/tokio-rs/bytes,128,32,1,216,29,1,527051
16492,2017-12-01,GitHub/tokio-rs/bytes,139,34,0,216,29,0,584188
16492,2018-01-01,GitHub/tokio-rs/bytes,147,35,2,218,29,1,637728
16492,2018-02-01,GitHub/tokio-rs/bytes,153,38,9,227,31,4,713089
16492,2018-03-01,GitHub/tokio-rs/bytes,159,39,1,228,31,1,787245
16492,2018-04-01,GitHub/tokio-rs/bytes,165,39,6,234,32,4,872587
16492,2018-05-01,GitHub/tokio-rs/bytes,169,40,6,240,33,3,964415
16492,2018-06-01,GitHub/tokio-rs/bytes,185,43,10,250,35,3,1086443
16492,2018-07-01,GitHub/tokio-rs/bytes,194,46,3,253,36,2,1205548
16492,2018-08-01,GitHub/tokio-rs/bytes,199,48,12,265,40,6,1322969
16492,2018-09-01,GitHub/tokio-rs/bytes,210,49,0,265,40,0,1447650
16492,2018-10-01,GitHub/tokio-rs/bytes,218,52,4,269,41,2,1586885
16492,2018-11-01,GitHub/tokio-rs/bytes,226,53,0,269,41,0,1746467
16492,2018-12-01,GitHub/tokio-rs/bytes,240,55,6,275,43,3,1928107
16492,2019-01-01,GitHub/tokio-rs/bytes,248,56,1,276,43,1,2116135
16492,2019-02-01,GitHub/tokio-rs/bytes,258,57,2,278,45,2,2335280
16492,2019-03-01,GitHub/tokio-rs/bytes,277,57,1,279,46,1,2574572
16492,2019-04-01,GitHub/tokio-rs/bytes,285,58,3,282,46,3,2886601
16492,2019-05-01,GitHub/tokio-rs/bytes,295,59,1,283,47,1,3189060
16492,2019-06-01,GitHub/tokio-rs/bytes,306,61,0,283,47,0,3511153
16492,2019-07-01,GitHub/tokio-rs/bytes,314,63,10,293,49,3,3855314
16492,2019-08-01,GitHub/tokio-rs/bytes,327,65,6,299,50,3,4212854
16492,2019-09-01,GitHub/tokio-rs/bytes,335,69,8,307,51,4,4613680
16492,2019-10-01,GitHub/tokio-rs/bytes,341,69,3,310,52,2,5018806
16492,2019-11-01,GitHub/tokio-rs/bytes,355,72,5,315,52,1,5533088
16492,2019-12-01,GitHub/tokio-rs/bytes,363,75,14,329,54,4,6055801
16492,2020-01-01,GitHub/tokio-rs/bytes,375,78,9,338,56,4,6642829
16492,2020-02-01,GitHub/tokio-rs/bytes,385,79,11,349,58,6,7448484
16492,2020-03-01,GitHub/tokio-rs/bytes,400,82,0,349,58,0,8226521
16492,2020-04-01,GitHub/tokio-rs/bytes,408,84,2,351,59,1,9103213
16492,2020-05-01,GitHub/tokio-rs/bytes,428,85,0,351,59,0,10033696
16492,2020-06-01,GitHub/tokio-rs/bytes,438,87,9,360,61,5,11053974
16492,2020-07-01,GitHub/tokio-rs/bytes,510,89,1,361,61,1,12176254
16492,2020-08-01,GitHub/tokio-rs/bytes,533,93,10,371,65,6,13336197
16492,2020-09-01,GitHub/tokio-rs/bytes,552,93,0,371,65,0,14437611
16492,2020-10-01,GitHub/tokio-rs/bytes,563,93,0,371,65,0,15567169
16492,2020-11-01,GitHub/tokio-rs/bytes,586,95,10,381,66,2,16870925
16492,2020-12-01,GitHub/tokio-rs/bytes,608,97,2,383,68,2,18127974
16492,2021-01-01,GitHub/tokio-rs/bytes,636,100,10,393,71,6,19395793
16492,2021-02-01,GitHub/tokio-rs/bytes,661,108,3,396,72,2,21143763
16492,2021-03-01,GitHub/tokio-rs/bytes,681,114,2,398,73,2,23028228
16492,2021-04-01,GitHub/tokio-rs/bytes,701,116,0,398,73,0,25229777
16492,2021-05-01,GitHub/tokio-rs/bytes,721,118,4,402,74,4,27366337
16492,2021-06-01,GitHub/tokio-rs/bytes,742,120,1,403,74,1,29457596
16492,2021-07-01,GitHub/tokio-rs/bytes,762,121,1,404,75,1,31663735
16492,2021-08-01,GitHub/tokio-rs/bytes,781,125,1,405,76,1,34031973
16492,2021-09-01,GitHub/tokio-rs/bytes,799,127,8,413,78,5,36809643
16492,2021-10-01,GitHub/tokio-rs/bytes,823,129,0,413,78,0,39908200
16492,2021-11-01,GitHub/tokio-rs/bytes,846,131,0,413,78,0,43193020
16492,2021-12-01,GitHub/tokio-rs/bytes,878,135,3,416,81,3,46217856
16492,2022-01-01,GitHub/tokio-rs/bytes,902,139,1,417,81,1,49075619
16492,2022-02-01,GitHub/tokio-rs/bytes,931,143,2,419,82,1,54083002
16492,2022-03-01,GitHub/tokio-rs/bytes,960,145,0,419,82,0,56900295
16492,2022-04-01,GitHub/tokio-rs/bytes,989,149,3,422,84,3,60249169
16492,2022-05-01,GitHub/tokio-rs/bytes,1025,154,8,430,86,4,63495157
16492,2022-06-01,GitHub/tokio-rs/bytes,1063,157,2,432,87,2,66642774
16492,2022-07-01,GitHub/tokio-rs/bytes,1092,158,2,434,88,2,70062244
16492,2022-08-01,GitHub/tokio-rs/bytes,1118,160,8,442,89,3,73803441
16492,2022-09-01,GitHub/tokio-rs/bytes,1148,166,2,444,90,2,78183578
16492,2022-10-01,GitHub/tokio-rs/bytes,1151,166,0,444,90,0,78942962
17630,2015-10-01,GitHub/bluss/either,2,1,22,22,3,3,65
17630,2015-11-01,GitHub/bluss/either,2,1,0,22,3,0,101
17630,2015-12-01,GitHub/bluss/either,2,1,0,22,3,0,132
17630,2016-01-01,GitHub/bluss/either,2,1,2,24,3,1,171
17630,2016-02-01,GitHub/bluss/either,2,1,0,24,3,0,256
17630,2016-03-01,GitHub/bluss/either,2,1,0,24,3,0,300
17630,2016-04-01,GitHub/bluss/either,2,1,0,24,3,0,406
17630,2016-05-01,GitHub/bluss/either,2,1,0,24,3,0,502
17630,2016-06-01,GitHub/bluss/either,2,1,0,24,3,0,584
17630,2016-07-01,GitHub/bluss/either,2,1,0,24,3,0,726
17630,2016-08-01,GitHub/bluss/either,2,1,0,24,3,0,880
17630,2016-09-01,GitHub/bluss/either,2,1,0,24,3,0,1006
17630,2016-10-01,GitHub/bluss/either,4,2,21,45,4,2,2443
17630,2016-11-01,GitHub/bluss/either,6,3,3,48,5,2,10470
